child_events,id,ticket_id,timestamp,updater_id,via,system,event_type
"[{""subject"":""value of time column"",""event_type"":""Change"",""via_reference_id"":null,""id"":707643882253,""previous_value"":""Chat with masato ichimura"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707643882273,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""via_reference_id"":null,""priority"":""normal"",""id"":707643882293,""previous_value"":""0"",""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":707643882313,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707643882333,""added_tags"":[""category-data-processing"",""ended-escalated-only-support"",""hive"",""presto"",""sql-help""],""tags"":[""category-data-processing"",""datacenter_aws"",""ended-escalated-only-support"",""hive"",""inc"",""presto"",""sql-help"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707643882353,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""hive presto sql-help""},""id"":707643882373,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-processing""},""id"":707643882393,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""23""},""id"":707643882413,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""23""},""id"":707643882453,""previous_value"":null,""via"":""Web form""}]",707643882233,38858,1557912559,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708308187374,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":708308187454,""previous_value"":""0"",""via"":""Chat""}]",708308187314,38877,1557912624,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708308193514,""comment_present"":true,""via"":""Chat""}]",708308193474,38877,1557912624,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708308197034,""added_tags"":[""inc"",""treasure_data"",""zopim_chat_ended""],""tags"":[""datacenter_aws_tokyo"",""inc"",""treasure_data"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",708308196934,38877,1557912625,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707645346613,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""id"":707645346793,""previous_value"":""0"",""via"":""Web form"",""type"":""question""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":707645346873,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":707645346993,""added_tags"":[""category-data-management"",""category-data-processing"",""ended-escalated-only-support"",""presto"",""schema"",""sql-help""],""tags"":[""category-data-management"",""category-data-processing"",""customer-ua"",""datacenter_aws"",""ended-escalated-only-support"",""presto"",""schema"",""sql-help""],""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707645347113,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""presto schema sql-help""},""id"":707645347213,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-management category-data-processing""},""id"":707645347273,""previous_value"":null,""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""258""},""id"":707645347333,""previous_value"":""127"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""131""},""id"":707645347373,""previous_value"":""127"",""via"":""Web form""}]",707645346473,38848,1557912694,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707645638873,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707645638953,""previous_value"":""pending"",""via"":""Web service""}]",707645638793,38851,1557912720,21135472307,Web service,"{""location"":""Ashburn, VA, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-77.4728,""latitude"":39.048100000000005}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708310051974,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":708310052074,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""92""},""id"":708310052154,""previous_value"":""77"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""15""},""id"":708310052194,""previous_value"":""77"",""via"":""Web form""}]",708310051934,38874,1557912795,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708310498654,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""pending"",""via_reference_id"":null,""id"":708310498754,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""1154""},""id"":708310498814,""previous_value"":""1125"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""29""},""id"":708310498874,""previous_value"":""1076"",""via"":""Web form""}]",708310498614,38867,1557912838,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":707647101693,""comment_present"":true,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":370152158354,""id"":707647101733,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707647101773,""added_tags"":[""datacenter_aws_tokyo"",""zopim_chat""],""tags"":[""datacenter_aws_tokyo"",""zopim_chat""],""via"":""Chat""},{""subject"":""Chat with hayashi.yutaro.ee@mynavi.jp"",""event_type"":""Create"",""via_reference_id"":null,""id"":707647101813,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647101873,""assignee_id"":373612143614,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647101893,""group_id"":25879637,""via"":""Chat""},{""event_type"":""Create"",""status"":""open"",""via_reference_id"":null,""id"":707647101973,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":null,""id"":707647102033,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647102113,""via"":""Chat"",""type"":null},{""event_type"":""Create"",""organization_id"":""256159288"",""via_reference_id"":null,""id"":707647102153,""via"":""Chat""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707647102213,""via"":""Chat""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707647102273,""via"":""Chat""},{""event_type"":""Create"",""is_public"":""f"",""via_reference_id"":null,""id"":707647102333,""via"":""Chat""}]",707647101653,38880,1557912844,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707647295933,""comment_present"":true,""via"":""Web form""},{""subject"":""Mail Chimp Error - Mailchimp Job 468344303 Killed"",""event_type"":""Create"",""via_reference_id"":null,""id"":707647296073,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""requester_id"":16287179008,""id"":707647296153,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647296233,""assignee_id"":26702680788,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647296273,""group_id"":25879637,""via"":""Web form""},{""event_type"":""Create"",""organization_id"":""13153382847"",""via_reference_id"":null,""id"":707647296313,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""ticket_form_id"":""166578"",""id"":707647296413,""via"":""Web form""},{""event_type"":""Create"",""brand_id"":""381217"",""via_reference_id"":null,""id"":707647296493,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""id"":707647296553,""via"":""Web form"",""type"":""question""},{""event_type"":""Create"",""via_reference_id"":null,""priority"":""normal"",""id"":707647296593,""via"":""Web form""},{""event_type"":""Create"",""status"":""pending"",""via_reference_id"":null,""id"":707647296693,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""removed_tags"":[],""id"":707647296753,""added_tags"":[""category-data-collection-bulk"",""datacenter_aws"",""dataconnector"",""ended-escalated-only-support""],""tags"":[""category-data-collection-bulk"",""datacenter_aws"",""dataconnector"",""ended-escalated-only-support""],""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""81568788"":""ended-escalated-only-support""},""id"":707647296833,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""77496087"":""dataconnector""},""id"":707647296933,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""77984587"":""category-data-collection-bulk""},""id"":707647296993,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""619""},""id"":707647297033,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""619""},""id"":707647297053,""via"":""Web form""},{""event_type"":""Create"",""via_reference_id"":null,""custom_ticket_fields"":{""26703268"":""0""},""id"":707647297073,""via"":""Web form""}]",707647295873,38881,1557912862,26702680788,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707647586293,""comment_present"":true,""via"":""Chat""},{""event_type"":""Change"",""is_public"":""t"",""via_reference_id"":null,""id"":707647586333,""previous_value"":""0"",""via"":""Chat""}]",707647586213,38880,1557912891,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""comment_public"":false,""event_type"":""Comment"",""via_reference_id"":null,""id"":708311651374,""comment_present"":true,""via"":""Chat""}]",708311651314,38880,1557912945,370152158354,Chat,"{""location"":""Fairfield, CT, United States"",""client"":""Zopim-Zendesk Integration v2"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
"[{""event_type"":""Change"",""satisfaction_score"":""good"",""via_reference_id"":null,""id"":707648221933,""previous_value"":""unoffered"",""via"":""Chat""}]",707648221873,38880,1557912946,370152158354,Chat,"{""location"":""Nerima, 40, Japan"",""client"":null,""longitude"":139.64999999999998,""latitude"":35.733300000000014}",Audit
"[{""event_type"":""Change"",""via_reference_id"":null,""removed_tags"":[],""id"":708311657014,""added_tags"":[""zopim_chat_ended""],""tags"":[""datacenter_aws_tokyo"",""zopim_chat"",""zopim_chat_ended""],""via"":""Web service""}]",708311656954,38880,1557912946,-1,Web service,"{""location"":null,""client"":null,""longitude"":null,""latitude"":null}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":708312147274,""comment_present"":true,""via"":""Web form""},{""event_type"":""Change"",""status"":""solved"",""via_reference_id"":null,""id"":708312147314,""previous_value"":""open"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277327"":""2692""},""id"":708312147354,""previous_value"":""2608"",""via"":""Web form""},{""event_type"":""Change"",""via_reference_id"":null,""custom_ticket_fields"":{""360000277347"":""84""},""id"":708312147374,""previous_value"":""26"",""via"":""Web form""}]",708312147254,38851,1557912989,5396187947,Web form,"{""location"":""Tokyo, 40, Japan"",""client"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/74.0.3729.131 Safari/537.36"",""longitude"":139.7677,""latitude"":35.64269999999999}",Audit
"[{""comment_public"":true,""event_type"":""Comment"",""via_reference_id"":null,""id"":707648965753,""comment_present"":true,""via"":""Web service""},{""event_type"":""Change"",""status"":""open"",""via_reference_id"":null,""id"":707648965813,""previous_value"":""solved"",""via"":""Web service""}]",707648965733,38851,1557913012,21135472307,Web service,"{""location"":""Fairfield, CT, United States"",""client"":""node-zendesk/1.3.0 (node/10.14.2)"",""longitude"":-73.2637,""latitude"":41.1412}",Audit
